taxonid,assessmentid,kingdom,phylum,class,order,family,genus,species,infrarank,infratype,subpopulation,friendly_name,taxonomic_authority,category,criteria,possibly_extinct,possibly_extinct_wild,assessmentdate,assessors,evaluators,contributors,facilitators
12302,21936349,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,canadensis,,,,Lontra canadensis,"(Schreber, 1777)",LC,,FALSE,FALSE,01-Jun-14,"Serfass, T., Evans, S.S. & Polechla, P.","Duplaix, N. & Hussain, S.A.",,
12421,21936999,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lutra,sumatrana,,,,Lutra sumatrana,"(Gray, 1865)",EN,A2cde,FALSE,FALSE,11-Jul-14,"Aadrean, A., Kanchanasaka, B., Heng, S., Reza Lubis, I., de Silva, P. & Olsson, A.","Hussain, S.A. & Duplaix, N.",,
12304,21937379,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,longicaudis,,,,Lontra longicaudis,"(Olfers, 1818)",NT,,FALSE,FALSE,01-Jun-14,"Rheingantz, M.L. & Trinca, C.S.","Hussain, S.A. & Duplaix, N.","Alvarez, R. & Waldemarin, H.F.",
12305,21938042,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,provocax,,,,Lontra provocax,"(Thomas, 1908)",EN,A3cde,FALSE,FALSE,01-Jun-14,"Sepúlveda, M.A., Valenzuela, A.E.J., Pozzi, C., Medina-Vogel, G. & Chehébar, C.","Hussain, S.A. & Duplaix, N.","Alvarez, R. & Fasola, L.",
18711,21938411,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Pteronura,brasiliensis,,,,Pteronura brasiliensis,"(Gmelin, 1788)",EN,A3ce,FALSE,FALSE,02-Jun-14,"Groenendijk, J., Duplaix, N., Marmontel, M., Van Damme, P. & Schenck, C.","Hussain, S.A.","Boher, S., Botello, J.C., Buschiazzo, M., Calvimontes, J., Cartes, J.L., Davenport, L., De Thoisy, B., Evangelista, E., Gil, G., Leuchtenberger, C., Moraes Tomas, W., Munis, M., Pickles, R.S., Quadros, J., Rheingantz, M.L., Ribas, C., Trujillo, F., Utrera",
1793,21938767,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,capensis,,,,Aonyx capensis,"(Schinz, 1821)",NT,,FALSE,FALSE,14-Jun-14,"Jacques, H., Reed-Smith, J. & Somers, M.J.","Hussain, S.A. & Duplaix, N.","Hoffmann, M.",
44166,21939068,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Aonyx,cinereus,,,,Aonyx cinereus,"(Illiger, 1815)",VU,A2acde,FALSE,FALSE,01-Jun-14,"Wright, L., de Silva, P., Chan, B. & Reza Lubis, I.","Hussain, S.A. & Duplaix, N.",,
7750,21939518,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Enhydra,lutris,,,,Enhydra lutris,"(Linnaeus, 1758)",EN,A2abe,FALSE,FALSE,05-Jan-13,"Doroff, A. & Burdin, A.","Hussain, S.A. & Duplaix, N.",,
13653,43702988,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,PHOCIDAE,Monachus,monachus,,,,Monachus monachus,"(Hermann, 1779)",CR,A2abc; C2a(i),FALSE,FALSE,02-Jul-08,"Aguilar, A. & Lowry, L. (IUCN SSC Pinniped Specialist Group)","Kovacs, K.M. & Lowry, L.",,
22104,43793312,ANIMALIA,CHORDATA,MAMMALIA,SIRENIA,TRICHECHIDAE,Trichechus,senegalensis,,,,Trichechus senegalensis,"Link, 1795",VU,A3cd; C1,FALSE,FALSE,01-Jun-14,"Keith Diagne, L.","Morales-Vela, B.","Powell, J. & Kouadio, A.",
4160,44200468,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Cephalorhynchus,eutropia,,,,Cephalorhynchus eutropia,"Gray, 1846",NT,,FALSE,FALSE,01-Jul-08,"Reeves, R.R., Crespo, E.A., Dans, S., Jefferson, T.A., Karczmarski, L., Laidre, K., O’Corry-Crowe, G., Pedraza, S., Rojas-Bracho, L., Secchi, E.R., Slooten, E., Smith, B.D., Wang, J.Y.. & Zhou, K.","Brownell Jr., R.L. & Cooke, J.",,
4161,44203645,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Cephalorhynchus,heavisidii,,,,Cephalorhynchus heavisidii,"(Gray, 1828)",DD,,FALSE,FALSE,01-Jul-08,"Reeves, R.R., Crespo, E.A., Dans, S., Jefferson, T.A., Karczmarski, L., Laidre, K., O’Corry-Crowe, G., Pedraza, S., Rojas-Bracho, L., Secchi, E.R., Slooten, E., Smith, B.D., Wang, J.Y. & Zhou, K.","Brownell Jr., R.L. & Cooke, J.",,
4159,44204030,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Cephalorhynchus,commersonii,,,,Cephalorhynchus commersonii,"(Lacépède, 1804)",DD,,FALSE,FALSE,01-Jul-08,"Reeves, R.R., Crespo, E.A., Dans, S., Jefferson, T.A., Karczmarski, L., Laidre, K., O’Corry-Crowe, G., Pedraza, S., Rojas-Bracho, L., Secchi, E.R., Slooten, E., Smith, B.D., Wang, J.Y. & Zhou, K.","Brownell Jr., R.L. & Cooke, J.",,
2478,44210520,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENOPTERIDAE,Balaenoptera,physalus,,,,Balaenoptera physalus,"(Linnaeus, 1758)",EN,A1d,FALSE,FALSE,01-Jul-08,"Reilly, S.B., Bannister, J.L., Best, P.B., Brown, M., Brownell Jr., R.L., Butterworth, D.S., Clapham, P.J., Cooke, J., Donovan, G.P., Urbán, J. & Zerbini, A.N.","Taylor, B.L. & Notarbartolo di Sciara, G.",,
15421,44220470,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,DELPHINIDAE,Orcinus,orca,,,,Orcinus orca,"(Linnaeus, 1758)",DD,,FALSE,FALSE,01-Jul-08,"Taylor, B.L., Baird, R., Barlow, J., Dawson, S.M., Ford, J., Mead, J.G., Notarbartolo di Sciara, G., Wade, P. & Pitman, R.L.","Hammond, P.S. & Perrin, W.F.",,
8153,44230386,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENIDAE,Eubalaena,australis,,,,Eubalaena australis,"(Desmoulins, 1822)",LC,,FALSE,FALSE,01-Jul-08,"Reilly, S.B., Bannister, J.L., Best, P.B., Brown, M., Brownell Jr., R.L., Butterworth, D.S., Clapham, P.J., Cooke, J., Donovan, G.P., Urbán, J. & Zerbini, A.N.","Taylor, B.L. & Notarbartolo di Sciara, G.",,
41651,45213362,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Martes,pennanti,,,,Martes pennanti,"(Erxleben, 1777)",LC,,FALSE,FALSE,01-Mar-15,"Helgen, K. & Reid, F.","Duckworth, J.W.",,
2058,45223888,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Arctocephalus,gazella,,,,Arctocephalus gazella,"(Peters, 1875)",LC,,FALSE,FALSE,01-Jul-08,"Hofmeyr, G.","Kovacs, K.M. & Lowry, L.",,
17028,50370296,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,PHOCOENIDAE,Phocoena,sinus,,,,Phocoena sinus,"Norris &amp; McFarland, 1958",CR,A2a+4d; C1+2a(ii); D; E,FALSE,FALSE,20-Jul-17,"Rojas-Bracho, L. & Taylor, B.L.","Reeves, R. & Jaramillo-Legorreta, A.",,"Lowry, L., Chiozza, F. & Pollock, C.M."
41712,50380891,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BALAENIDAE,Eubalaena,glacialis,,,,Eubalaena glacialis,"(Müller, 1776)",EN,D,FALSE,FALSE,19-Dec-17,"Cooke, J.G.","Brownell Jr., R.L., Clapham, P.J., Jackson, J., Reeves, R., Taylor, B.L. & Zerbini, A.N.","Ashe, E.","Lowry, L."
41665,61943000,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,OTARIIDAE,Otaria,byronia,,,,Otaria byronia,"(de Blainville, 1820)",LC,,FALSE,FALSE,02-Jul-08,"Campagna, C.","Kovacs, K.M. & Lowry, L.",,
41645,82561597,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Ictonyx,libycus,,,,Ictonyx libycus,"(Hemprich &amp; Ehrenberg, 1833)",LC,,FALSE,FALSE,02-Jul-08,"Hoffmann, M., Cuzin, F. & De Smet, K.","Duckworth, J.W. & Hoffmann, M.",,
29674,84682805,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Mustela,erminea,,,,Mustela erminea,"Linnaeus, 1758",LC,,FALSE,FALSE,30-Jun-08,"Reid, F. & Helgen, K.","Duckworth, J.W. (Small Carnivore Red List Authority) & Schipper, J. (Global Mammal Assessment Team)",,
12303,117058682,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Lontra,felina,,,,Lontra felina,"(Molina, 1782)",EN,A3cde,FALSE,FALSE,01-Jun-14,"Valqui, J. & Rheingantz, M.L.","Hussain, S.A. & Duplaix, N.","Alvarez, R. & Medina-Vogel, G.",
127826787,127826944,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,ZIPHIIDAE,Mesoplodon,hotaula,,,,Mesoplodon hotaula,"Deraniyagala, 1963",DD,,FALSE,FALSE,10-Mar-18,"Baker, S. & Dalebout, M.","Braulik, G. & Reeves, R.",,"Lowry, L."
